Model,AUC,AP
GCN,1.0,1.0
GCN,0.653061224489796,0.7345238095238096
GCN,0.5306122448979591,0.6127507413221698
GCN,0.4506172839506173,0.5027370777370778
GCN,0.7777777777777778,0.8069444444444444
GAT,0.5,0.5
GAT,0.5,0.5
GAT,0.5,0.5
GAT,0.5,0.5
GAT,0.5,0.5
SAGE,1.0,1.0
SAGE,0.9387755102040817,0.9379251700680271
SAGE,0.6326530612244898,0.5948979591836734
SAGE,0.7962962962962963,0.6832371332371333
SAGE,0.7500000000000001,0.7329365079365079
